index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
151,4.328224429,4.378595391,4.380364325,4.379777324,4.405998634,4.410653137,4.372729194,4.390143781,4.373184188,4.379996749,4.378518902
152,5.159303243,5.169551487,5.159446558,5.135470334,5.123597919,5.149407616,5.14713589,5.154347742,5.143415773,5.172530247,5.160201615
153,4.405689139,4.378595391,4.380364325,4.379777324,4.405998634,4.410653137,4.372729194,4.390143781,4.373184188,4.379996749,4.378518902
154,4.375679987,4.378595391,4.380364325,4.379777324,4.405998634,4.410653137,4.372729194,4.390143781,4.373184188,4.379996749,4.378518902
155,4.773409266,4.900569031,4.814444649,4.804410277,4.821614492,4.850615741,4.852165661,4.804687582,4.794475052,4.868415171,4.856596159
156,4.741551638,4.863815522,4.990099681,4.984460894,5.024180299,5.004898667,5.339495175,4.948742799,4.988254482,4.956617619,5.007668451
157,4.976394785,4.909035004,4.870514247,4.896449714,4.924697881,4.929174924,4.942121953,4.932838756,4.914690513,4.922641114,4.9072804
158,4.731542968,4.707925177,4.725437056,4.720422129,4.713479846,4.714754335,4.719556321,4.722617938,4.714408969,4.693112307,4.702340203
159,4.712994492,4.707925177,4.725437056,4.720422129,4.713479846,4.714754335,4.719556321,4.722617938,4.714408969,4.693112307,4.702340203
160,4.725588427,4.707925177,4.725437056,4.720422129,4.713479846,4.714754335,4.719556321,4.722617938,4.714408969,4.693112307,4.702340203
161,4.68728812,4.707925177,4.725437056,4.720422129,4.713479846,4.714754335,4.719556321,4.722617938,4.714408969,4.693112307,4.702340203
162,5.003994171,5.007899946,4.990014258,5.009243184,5.03001684,5.036217363,5.001419399,5.028339737,5.012011306,5.028906143,4.97643788
163,4.915772256,4.87433675,4.867939594,4.886433649,4.846873363,4.884097752,4.881828927,4.919201135,4.912901096,4.878002529,4.908849166
164,4.762388085,4.64865512,4.619573861,4.59384057,4.603628582,4.582956299,4.58552457,4.589223289,4.346068541,4.716520202,4.576431719
165,4.629690425,4.737744195,4.743233173,4.914857407,4.740997379,4.791094033,4.809677329,4.734039991,4.829245402,4.74569817,4.745760585
166,4.529645162,4.676407632,4.670599529,4.805545206,4.735609913,4.717829769,5.034582982,4.706042741,4.782209027,4.724960056,4.761281852
167,4.527463729,4.871875035,4.846254039,4.737406521,4.910363221,4.86217194,4.764481557,4.804844282,4.796578976,5.302323242,4.861231514
168,4.782159076,4.850037731,4.808963717,4.817641936,4.804304076,4.811797819,4.805413189,4.810892025,4.775776004,4.823837108,4.820906807
169,4.889273532,4.88312179,4.90029747,4.850699864,4.905010817,4.866474061,4.844594075,4.880451207,4.868206146,4.882835128,4.866536678
170,5.201596941,5.201019046,5.189134535,5.214979731,5.20565301,5.180340247,5.20639796,5.20773078,5.20658085,5.176381569,5.186937603
171,4.461613162,4.717026126,4.704973834,4.646155362,4.999854779,4.652892742,4.675493648,4.686200906,4.673073448,4.667985724,4.647365723
172,4.885359885,4.894519004,4.940736248,4.901284839,4.91335306,4.970387718,5.007787962,4.950511724,4.976570809,4.961755275,4.993651932
173,4.741954657,4.906689341,4.872698647,4.912633152,4.889138692,4.859055287,4.966542871,4.921248717,4.945476621,4.879794339,4.878823476
174,4.482913751,4.599053361,4.581081405,4.571517951,4.6287059,4.584913803,4.542552898,4.678474563,4.729359601,4.587891971,4.585107693
175,4.676580213,4.717132431,4.741054977,4.774426497,4.742020653,4.728964915,4.720616809,4.733037627,4.758672497,4.753087502,4.733248174
176,4.770840164,4.717132431,4.741054977,4.774426497,4.742020653,4.728964915,4.720616809,4.733037627,4.758672497,4.753087502,4.733248174
177,4.723588032,4.717132431,4.741054977,4.774426497,4.742020653,4.728964915,4.720616809,4.733037627,4.758672497,4.753087502,4.733248174
178,5.088708125,5.053643594,4.968532974,5.037007211,5.042803142,5.054122418,5.070442748,5.031091213,5.049211154,5.138574596,4.987946651
179,4.781895225,4.810721683,4.786685901,4.711149345,4.781513069,4.710678186,4.773279526,4.764566237,4.738387416,4.663990518,4.778084878
180,4.516363883,4.599053361,4.581081405,4.571517951,4.6287059,4.584913803,4.542552898,4.678474563,4.729359601,4.587891971,4.585107693
181,4.88012701,4.967213071,5.087666266,4.985069469,4.987043,4.942294888,4.981307332,5.012333307,4.986839627,4.957497649,4.936863506
182,5.131964971,5.052693153,5.034092035,4.976024427,5.053638891,5.043378593,5.053606133,5.047350269,5.075946301,4.952092255,5.028665317
183,5.288306895,5.197420522,5.207087985,5.105786272,5.21261235,5.207600926,5.214481645,5.241255464,5.228472593,5.220526512,5.20537243
184,4.716146368,4.698639835,4.640687575,4.670711124,4.659558353,4.754527306,4.692746247,4.634708949,4.750618027,4.720593112,4.729160525
185,4.956988317,4.926291343,4.954649591,4.930443561,4.910083002,4.976728206,4.935799208,4.665698962,4.931985518,4.932499925,4.955220386
186,4.416184795,4.510469756,4.468771022,4.536836362,4.516783981,4.569718511,4.544019331,4.582604511,4.575081477,4.989752229,4.524057363
187,4.680441657,4.821306841,4.880276364,4.809643244,4.800326159,4.826863611,4.793833759,5.013083047,4.813786819,4.778169687,4.808284704
188,4.824486588,4.740058032,4.691967707,4.692004877,4.658904567,4.691736056,4.679063842,4.748875367,4.674905286,4.776921835,4.737442349
189,4.886159323,4.92726634,4.87943619,4.892201508,4.826380068,4.935519125,4.924253547,4.901689691,4.885419167,4.865878298,4.879870081
