index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
165,34.7004315,34.96980286,34.81684494,34.76187897,34.95409393,34.81436539,34.91846848,36.80185699,34.9892807,34.78770065,34.83190155
166,34.6883364,34.47270584,34.76818848,34.70512772,34.78804016,34.77347946,34.84116745,34.02119446,34.72867966,34.73282242,34.72795868
167,35.8901847,35.85756683,35.74258423,35.76664352,35.7738533,35.64079666,35.86179733,36.30770111,35.67348862,35.67078781,35.79857254
168,29.4055983,30.06025696,29.64002609,29.58937073,29.48501396,29.58269119,29.319067,29.59387016,29.57663345,29.548069,29.52273178
169,32.7469311,33.18549347,33.18866348,33.15940094,33.35237885,33.23694611,33.18373108,35.32304764,33.10781479,33.43992233,33.34827423
170,31.5306214,32.02196884,31.69741058,31.81049919,31.66984558,32.05627441,31.8106308,31.78619194,31.92268181,33.01530457,31.78437805
171,34.5856655,34.67214966,34.71381378,34.51704025,34.42943192,33.98933029,34.5811348,34.521698,34.54356003,34.55960846,34.6366806
172,34.4165391,34.34585953,34.44446945,34.33987045,34.54850006,34.6045723,34.42717361,34.44018936,34.42113876,34.49350739,33.40542221
173,34.3571758,34.52864456,34.42893982,34.47463989,34.4172287,34.60947418,34.30938721,34.518013,34.5522728,34.52977371,34.45111084
174,29.2329175,29.01660728,28.94247437,28.99370384,28.93318176,29.42620277,28.83161545,28.96318817,28.86809731,28.76717186,28.95807266
175,28.9564303,29.5209713,29.92839813,29.49940681,29.450634,29.59125137,29.44380188,29.53810883,29.45061493,29.62054634,29.46634293
176,29.5392588,29.5209713,29.92839813,29.49940681,29.450634,29.59125137,29.44380188,29.53810883,29.45061493,29.62054634,29.46634293
177,29.3496486,29.5209713,29.92839813,29.49940681,29.450634,29.59125137,29.44380188,29.53810883,29.45061493,29.62054634,29.46634293
178,31.7947323,32.05897141,32.0631485,31.96712494,32.1655159,32.19447708,31.96226692,32.19547272,32.29527283,31.91488075,32.13660812
179,30.5089232,30.25343704,30.36004257,30.37672997,30.41067505,30.37416649,30.29141998,30.17181969,30.31612968,30.25545692,30.28888321
180,28.4976682,29.01660728,28.94247437,28.99370384,28.93318176,29.42620277,28.83161545,28.96318817,28.86809731,28.76717186,28.95807266
181,33.4157691,33.19591904,33.36284637,33.36697769,33.23151398,33.3853569,33.38053131,33.43157196,33.25821686,32.09939194,33.38388443
182,33.5276614,30.89448929,33.15839767,33.25181198,33.39167786,33.23781586,33.24037552,33.35430527,33.24507904,33.31482315,33.29518127
183,30.6238986,30.27454948,30.40274048,30.38030243,30.43734932,30.28966331,30.34975815,30.20978928,30.43565941,30.40127373,30.42453194
184,35.6022219,35.1978035,35.01197052,35.04058456,34.98580933,35.00839233,33.25404739,35.17735291,35.05207443,34.81000519,35.1518898
185,35.4617695,35.46116257,35.31708527,34.96747971,35.31440735,35.29001236,35.18198013,35.19931793,35.16515732,35.34865952,35.34640884
186,31.350229,31.07052994,31.46529198,31.03737259,31.25000954,30.60696793,30.89388466,31.05462837,31.17332268,31.13396645,31.12543678
187,28.9914836,29.84188271,29.88681984,29.95641136,31.46182251,29.8814106,29.84632683,30.1257515,30.17420387,29.9695282,29.68765259
188,30.4203128,30.63044357,30.63258743,30.45014191,30.45744514,30.78927994,30.55330086,30.519104,30.35650444,30.5574379,30.52066612
189,35.2186519,35.28484726,35.28936005,35.38116074,35.20445251,35.37499237,35.28665161,35.38625336,34.9952507,35.09635162,35.50572205
190,34.1571897,34.21393967,34.25543976,34.28927231,34.19267654,34.19472885,34.19244766,34.16645813,34.24700928,34.2461319,34.19393539
191,34.0590008,34.21393967,34.25543976,34.28927231,34.19267654,34.19472885,34.19244766,34.16645813,34.24700928,34.2461319,34.19393539
192,29.2676375,29.57341003,29.75798416,29.68241119,29.63624763,29.73527718,29.68309402,29.70735741,29.56430817,29.65730476,29.79327202
