index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
137,4.985345455,4.995976925,4.981279373,4.963832378,4.987840652,4.969672203,4.45576334,4.979453564,4.977766037,4.988030434,4.842086792
138,4.609125147,4.579744339,4.552825451,4.577076912,4.558487892,4.55565834,4.561913967,4.556336403,4.608912468,4.586563587,4.549710274
139,4.975907263,4.993061543,4.979139328,4.992721558,4.981677532,4.979208946,4.989337444,4.979658127,4.981884956,4.981160641,4.98008585
140,4.985099141,4.993061543,4.979139328,4.992721558,4.981677532,4.979208946,4.989337444,4.979658127,4.981884956,4.981160641,4.98008585
141,4.365437054,4.379614353,4.36118269,4.361755848,4.539396286,4.369198322,4.362330914,4.353794098,4.44414711,4.364374638,4.359802246
142,5.075100872,5.070965767,5.079442501,5.027880192,5.062968254,5.074126244,5.014577389,5.076284885,5.050590992,5.068233013,4.603423119
143,4.779584329,4.745054722,4.767377377,4.71649456,4.766840458,4.758776665,4.376041412,4.773767948,4.772665024,4.73929882,4.764851093
144,5.254117929,5.23008585,5.25490427,5.242963791,5.248478413,5.24973774,5.255594254,5.084862709,5.252932549,5.251108646,5.251840115
145,4.900840436,4.884803772,4.865471363,4.904639721,4.902943134,4.895462036,4.899607658,4.901453495,4.899975777,4.884500027,4.8974967
146,4.99593694,4.988945007,5.007225037,5.101116657,4.993830681,4.996623516,4.994271755,4.985114574,4.996049404,4.976555347,5.004419804
147,5.091459522,4.69600296,5.072136402,5.084723473,5.085607052,5.00642395,5.090986252,5.083696365,5.070689678,5.067746639,5.088400364
148,4.987110444,4.984701157,4.980890751,4.98721981,4.987307549,4.985528946,5.065370083,4.999918938,4.994249821,4.981057644,5.004387856
149,4.797241667,4.805219173,4.799978256,4.802232265,4.804038048,4.830267429,4.796795368,4.795518398,4.792877674,4.821995258,4.778809071
150,4.41401317,4.380318642,4.393111229,4.369675636,4.390837193,4.393256664,4.395247459,4.380988121,4.376151562,4.382245064,4.372259617
151,4.328224429,4.380318642,4.393111229,4.369675636,4.390837193,4.393256664,4.395247459,4.380988121,4.376151562,4.382245064,4.372259617
152,5.159303243,5.159981251,5.145113468,5.173705101,5.145927906,5.167966843,5.151074886,5.213415623,5.159698963,5.16085577,5.158885479
153,4.405689139,4.380318642,4.393111229,4.369675636,4.390837193,4.393256664,4.395247459,4.380988121,4.376151562,4.382245064,4.372259617
154,4.375679987,4.380318642,4.393111229,4.369675636,4.390837193,4.393256664,4.395247459,4.380988121,4.376151562,4.382245064,4.372259617
155,4.773409266,4.777196407,4.773572922,4.916331768,4.77015543,4.77486515,4.737390518,4.786393642,4.779706955,4.774023533,4.78067255
